,NWEIGHT
9326,4697.213974
9327,24139.73235
9328,11076.58665
9329,7465.21137
9330,21462.85787
9331,6557.734933
9332,14057.43099
9333,12469.420329999999
9334,11362.76157
9335,3149.3617050000003
9336,13331.54549
9337,6153.5832310000005
9338,7925.4870359999995
9339,7093.982317
9340,12100.52535
9341,6766.633672
9342,7634.591498000001
9343,10512.33177
9344,11362.75971
9345,16665.23385
9346,6995.528990999999
9347,9871.940442000001
9348,17923.33805
9349,9323.802643
9350,12407.57554
9351,7136.882777
9352,7337.772198000001
9353,19500.08876
9354,21478.813869999998
9355,7925.488853
9356,9169.965719
9357,20093.29329
9358,7756.869184
9359,4625.220446
9360,17420.82875
9361,4133.555885
9362,6590.833982
9363,9620.352474
9364,11655.0021
9365,6267.948926
9366,10153.97658
9367,8338.142471
9368,4311.345362
9369,10291.17191
9370,12084.23133
9371,6466.421104999999
9372,2676.1005649999997
9373,14612.93844
9374,6471.89538
9375,11884.82205
9376,8274.019784
9377,30497.69114
9378,6647.680272
9379,7033.0445469999995
9380,7851.731658
9381,21979.8455
9382,4133.556307
9383,9760.392319
9384,7559.642027
9385,14918.449209999999
9386,11838.585640000001
9387,8393.979056999999
9388,7842.001229
9389,7327.2273319999995
9390,7632.080845999999
9391,7348.351102
9392,9308.545812
9393,15974.94285
9394,19436.74861
9395,12550.17772
9396,8639.693256
9397,6267.946817
9398,12046.39436
9399,11330.024220000001
9400,7364.81028
9401,7757.697865000001
9402,7093.981639
9403,7990.4758950000005
9404,5629.098915
9405,13788.06796
9406,11937.45612
9407,22641.67107
9408,4555.8926280000005
9409,3286.37406
9410,7740.936131999999
9411,11026.01586
9412,19966.0663
9413,6014.298443
9414,8877.690776000001
9415,32594.54158
9416,7727.971742000001
9417,18832.41216
9418,6054.970805
9419,6766.922079000001
9420,7553.727539
9421,5639.3854759999995
9422,12550.17657
9423,18683.06427
9424,6413.7766
9425,12102.54009
9426,3909.176905
9427,25153.8402
9428,4702.4770149999995
9429,6471.895042
9430,4224.003404
9431,22965.30537
9432,14620.2691
9433,4751.972196
9434,7707.692337
9435,5929.235508
9436,7420.936225
9437,11844.651179999999
9438,8983.358283
9439,9229.281561
9440,14918.453630000002
9441,7537.759155
9442,4164.812239
9443,3588.1436240000003
9444,7100.185716
9445,8132.628105
9446,9229.280768999999
9447,12876.27947
9448,7576.132198
9449,8356.258812
9450,6552.242399000001
9451,2778.258835
9452,7117.413493999999
9453,5323.302224
9454,14171.85631
9455,3409.679361
9456,9709.408959999999
9457,2969.4001670000002
9458,5414.53928
9459,21905.00447
9460,21159.94841
9461,27399.305160000004
9462,8133.279878
9463,14727.3484
9464,17760.970569999998
9465,6800.583877
9466,8289.500087999999
9467,5198.028059
9468,10550.89959
9469,8491.788761
9470,6553.0431149999995
9471,14121.30054
9472,7110.940386
9473,4388.979224000001
9474,5715.96073
9475,9867.049307
9476,23239.74766
9477,6297.038329999999
9478,7659.045405
9479,3556.010914
9480,7821.174961
9481,14591.20861
9482,22024.12093
9483,14567.19221
9484,8345.548748000001
9485,7133.120328
9486,4104.772949
9487,5234.819288000001
9488,2935.6826170000004
9489,13371.71737
9490,13117.18051
9491,2814.877571
9492,4625.84065
9493,7326.17654
9494,5481.641767
9495,16137.47861
9496,3711.710517
9497,25748.46335
9498,7510.476263
9499,10550.9008
9500,7169.306046
9501,3332.8002079999997
9502,7591.593801999999
9503,5253.244693
9504,15042.065219999999
9505,13109.08785
9506,5565.541157
9507,5323.301844
9508,15966.07035
9509,7264.468979
9510,7960.927059999999
9511,5195.3429320000005
9512,6606.632443
9513,7703.425897
9514,9836.372672
9515,7571.025189
9516,12133.079090000001
9517,6663.805081
9518,12704.77604
9519,11884.82051
9520,13117.070459999999
9521,11330.027540000001
9522,11079.64464
9523,5556.286464
9524,13641.12761
9525,15623.26568
9526,7562.500403
9527,9433.47768
9528,17552.956469999997
9529,3988.5442359999997
9530,4232.486981
9531,8969.915573
9532,7503.02446
9533,12084.23039
9534,14080.53765
9535,4224.003404
9536,15220.0556
9537,6539.970840999999
9538,8675.732978
9539,4251.031068
9540,11062.60985
9541,12550.17571
9542,4498.413514
9543,6027.15772
9544,12880.24513
9545,7851.7315
9546,9260.441510999999
9547,12421.4305
9548,7049.082874
9549,4357.03877
9550,7510.475395999999
9551,7742.861228
9552,4751.971302
9553,11849.23097
9554,30343.04748
9555,7093.981938
9556,4625.84065
9557,6014.452311999999
9558,6508.766119
9559,4232.487504
9560,16847.44862
9561,13336.62937
9562,9345.727972
9563,6800.583315999999
9564,5545.544486
9565,10082.51031
9566,14339.6295
9567,20756.82358
9568,6766.633564
9569,9443.968551
9570,7088.611672
9571,7686.596265000001
9572,13336.62501
9573,7960.926729000001
9574,3912.874443
9575,6873.735858
9576,10352.13818
9577,14435.21249
9578,11648.750979999999
9579,20126.93107
9580,8236.299578
9581,7264.468905
9582,6854.841133
9583,8236.300068
9584,14918.46089
9585,7788.024072
9586,6356.482316
9587,18583.38394
9588,6090.666679999999
9589,11273.32082
9590,2993.339618
9591,13331.54549
9592,9620.352474
9593,18672.73256
9594,7951.522023
9595,10081.23942
9596,9130.423756999999
9597,16186.34919
9598,4224.004056000001
9599,7784.786226
9600,20575.59893
9601,10147.70362
9602,2993.339805
9603,4751.9715590000005
9604,5006.564886
9605,4811.73736
9606,20970.16105
9607,14727.34879
9608,3213.976684
9609,12046.39412
9610,19736.86252
9611,7169.306661
9612,9713.219004
9613,9244.787575
9614,6057.743267
9615,34322.60248
9616,17420.83256
9617,4751.971561
9618,9379.476008
9619,9865.102656000001
9620,6861.287334000001
9621,7577.544755
9622,9229.279406
9623,15921.2098
9624,12100.5255
9625,7489.171687000001
9626,2778.258915
9627,7264.468717
9628,13723.2667
9629,9229.278928
9630,16847.449819999998
9631,6466.421573
9632,5955.592165999999
9633,8409.397598
9634,8530.068808
9635,3425.9374700000003
9636,6398.481591
9637,11145.46511
9638,14727.34879
9639,9229.280768999999
9640,6535.042321
9641,6745.5069140000005
9642,7553.727936
9643,7169.306711
9644,16137.46635
9645,7252.890251999999
9646,13175.74199
9647,9061.526368
9648,4232.486793
9649,10901.39342
9650,14639.67274
9651,27791.01872
9652,8345.54723
9653,6118.251805
9654,8101.626676999999
9655,6557.736675
9656,6557.736875
9657,16137.47861
9658,7169.306781
9659,18652.49415
9660,10550.89955
9661,5993.083414
9662,7305.677351
9663,12679.94646
9664,10344.89815
9665,12023.533459999999
9666,6596.345315
9667,14563.96842
9668,12231.34341
9669,2969.400284
9670,3715.506018
9671,9516.478531
9672,15489.577769999998
9673,6032.397132
9674,2935.682449
9675,8500.603176999999
9676,7302.999625
9677,7373.248547
9678,20407.42512
9679,7088.752248999999
9680,7136.883623000001
9681,7577.5450359999995
9682,9656.717222
9683,19898.84516
9684,7316.177062999999
9685,21478.8154
9686,6912.435917
9687,7161.587845999999
9688,7667.194852
9689,6318.8802350000005
9690,8222.248289
9691,11799.11168
9692,9713.218444
9693,20073.84793
9694,16186.34346
9695,12164.58996
9696,7093.982667
9697,7562.500403
9698,7348.350743000001
9699,16986.61952
9700,10062.81003
9701,8040.367463
9702,10046.68503
9703,7879.3555799999995
9704,6304.091974
9705,5403.89631
9706,7277.900142
9707,9138.542316
9708,16137.47181
9709,12599.32429
9710,10277.09927
9711,8465.261584
9712,4120.26331
9713,8289.632771999999
9714,14293.96792
9715,18613.77496
9716,6471.8951990000005
9717,9468.967195000001
9718,14727.35078
9719,5414.538904
9720,11654.999909999999
9721,6443.753045
9722,5991.046649
9723,11362.76157
9724,16137.470159999999
9725,7938.703538
9726,5019.889753
9727,9370.304543
9728,5756.0931630000005
9729,4751.971820000001
9730,7537.759155
9731,9102.50345
9732,9529.790087000001
9733,2969.400153
9734,8465.261928
9735,8465.261584
9736,13388.72991
9737,6711.249673
9738,6395.3241450000005
9739,7707.691254
9740,6297.0379219999995
9741,6252.347896
9742,2986.711399
9743,7968.44004
9744,6301.156325
9745,7909.967792
9746,5972.353115
9747,13175.7355
9748,7305.365022
9749,7827.842012
9750,4751.971237
9751,16934.33065
9752,5878.402531000001
9753,5350.607297
9754,9737.41984
9755,12810.12456
9756,8884.940684000001
9757,7707.691254
9758,9709.407015
9759,13737.505990000001
9760,7169.307870999999
9761,7521.430241
9762,9713.216046
9763,6471.8951990000005
9764,8316.45858
9765,13737.502369999998
9766,13499.24381
9767,8101.627847
9768,12789.87794
9769,7818.450256
9770,4697.213624
9771,15489.570609999999
9772,16137.46635
9773,6054.971019
9774,14727.34879
9775,6050.3988979999995
9776,4420.518527
9777,7305.364713
9778,15864.360419999999
9779,19914.72101
9780,7854.161164
9781,9263.2658
9782,10252.68985
9783,7607.148716
9784,4224.003404
9785,6512.3689890000005
9786,10560.96995
9787,7264.469631
9788,3912.8737509999996
9789,11168.67105
9790,7489.171333
9791,9862.933987999999
9792,12266.04895
9793,15489.574690000001
9794,10576.37242
9795,8122.5156099999995
9796,6228.960978
9797,7562.499468000001
9798,2913.735411
9799,18391.502119999997
9800,9194.905462
9801,11253.32718
9802,10317.957209999999
9803,7489.172213
9804,10776.33816
9805,8244.448017
9806,4268.26335
9807,3425.93721
9808,7855.4471650000005
9809,6904.973092
9810,6878.40505
9811,5104.171983
9812,10099.21169
9813,6206.253496
9814,7489.171687000001
9815,8222.248289
9816,5676.182736
9817,7152.9176689999995
9818,5629.099554
9819,3991.10201
9820,3901.341544
9821,12100.5308
9822,5710.6636770000005
9823,9459.034716
9824,11150.18088
9825,10270.16267
9826,9025.552809
9827,6463.720115
9828,11799.11124
9829,8877.691153
9830,5459.327461
9831,4232.174432
9832,3465.286333
9833,14293.969140000001
9834,11734.526740000001
9835,9469.543275
9836,3262.6280899999997
9837,8085.781013
9838,4338.603448
9839,5545.544636
9840,10651.14205
9841,5128.659453
9842,6051.296023
9843,6252.347256
9844,7835.430659999999
9845,6252.348338000001
9846,8244.447842
9847,5629.099013
9848,7204.592055
9849,10576.374590000001
9850,5562.512868
9851,11330.02265
9852,10259.75333
9853,11543.41841
9854,11475.23169
9855,4197.340361
9856,5086.388406
9857,19177.03399
9858,7837.837941
9859,6297.039296
9860,5836.766493
9861,10845.197320000001
9862,3912.8737509999996
9863,5746.668989
9864,9037.82315
9865,12367.40845
9866,4929.406848
9867,11001.85093
9868,5512.6037049999995
9869,10545.00029
9870,14563.96842
9871,2778.2590379999997
9872,7264.469851000001
9873,13891.247769999998
9874,16187.110319999998
9875,9563.44727
9876,5756.0931630000005
9877,7559.641131999999
9878,9407.046533
9879,13076.98149
9880,14976.737
9881,12265.134829999999
9882,8218.568143
9883,5403.162988
9884,8284.872985
9885,11968.5477
9886,7559.6422
9887,6054.972045
9888,11125.33265
9889,6792.476205
9890,5253.244407
9891,8025.254379999999
9892,7131.083475
9893,3286.373854
9894,6041.975086
9895,12550.174359999999
9896,5481.642252000001
9897,7718.017502
9898,11849.23012
9899,9836.373357999999
9900,8105.1188090000005
9901,9265.57155
9902,6150.9778719999995
9903,4706.698532
9904,7962.720279000001
9905,10423.07973
9906,9244.786527
9907,7060.5213109999995
9908,7566.51824
9909,15804.709630000001
9910,18145.63241
9911,7577.542454
9912,14727.34964
9913,4193.992802000001
9914,5039.515872999999
9915,8393.979674
9916,11535.94649
9917,11482.27673
9918,8101.627589
9919,6165.750474
9920,14563.9704
9921,10215.1391
9922,13687.184619999998
9923,7689.079229999999
9924,7169.305823000001
9925,4311.345803
9926,10588.35953
9927,15623.26936
9928,7481.329665
9929,6253.901107
9930,8995.312688
9931,10560.9692
9932,7745.678295999999
9933,7222.966181000001
9934,15968.11605
9935,8338.140658
9936,19914.70542
9937,34756.3218
9938,7411.870611
9939,6589.421293
9940,6663.805112
9941,4697.213368
9942,10344.8973
9943,12188.90272
9944,4133.556176
9945,6466.421358
9946,9673.875015000001
9947,7420.451547
9948,7518.429726
9949,4751.971797
9950,9737.423777
9951,5414.538904
9952,13109.08928
9953,13085.76585
9954,15506.09855
9955,7208.101008
9956,7401.827089
9957,2894.8677390000003
9958,9909.891747
9959,6057.743267
9960,4751.971798
9961,14390.54333
9962,17254.57648
9963,8640.829386
9964,7955.394040000001
9965,9986.66881
9966,10321.41382
9967,11330.02409
9968,18600.173440000002
9969,7535.952233
9970,14528.937390000001
9971,5403.89631
9972,5689.765311
9973,4079.9756780000002
9974,15551.4099
9975,6120.161196999999
9976,6186.1157729999995
9977,9088.235751999999
9978,7100.185716
9979,17569.08972
9980,5576.469357999999
9981,6193.324565999999
9982,10550.89955
9983,6873.736408
9984,5486.144403
9985,12153.00022
9986,15864.360419999999
9987,7316.177062999999
9988,11362.76157
9989,7169.307012
9990,5629.0992320000005
9991,7955.393526000001
9992,5562.511381
9993,11367.86292
9994,10845.19302
9995,7537.75908
9996,13383.62631
9997,3409.679447
9998,6277.2224670000005
9999,7827.842012
10000,2935.6826170000004
10001,6931.9497870000005
10002,7169.305823000001
10003,7140.036142
10004,27459.45795
10005,14368.378969999998
10006,4286.301338
10007,6297.039231000001
10008,4052.687696
10009,9131.567401999999
10010,15213.44142
10011,4634.223387
10012,5535.925286
10013,14822.5117
10014,4232.486975
10015,8050.404961
10016,11330.02277
10017,27399.32528
10018,6297.038329999999
10019,10372.36206
10020,8045.530695
10021,12704.77539
10022,7818.450283
10023,8854.900234
10024,13894.735709999999
10025,9539.454858
10026,7960.9265
10027,6711.249426
10028,7229.756869
10029,13894.73627
10030,10512.332540000001
10031,6861.287642
10032,9336.469819
10033,6139.278504
10034,7169.30809
10035,7131.083752
10036,4470.659747
10037,12661.57839
10038,7718.019793
10039,6466.420481
10040,8710.485121
10041,4157.742253
10042,2913.735425
10043,7562.498022
10044,13480.800290000001
10045,8338.142679
10046,7604.879919
10047,12251.01226
10048,15899.780530000002
10049,8943.858821
10050,7453.573273
10051,9713.219004
10052,5545.544289
10053,6820.422134
10054,5890.064920000001
10055,6861.287581999999
10056,8405.109
10057,4701.896302
10058,7438.937951000001
10059,4132.534817
10060,5463.407692
10061,7862.341423000001
10062,12828.66521
10063,6466.419892
10064,12315.097909999999
10065,14057.4204
10066,7955.3966980000005
10067,7559.640906999999
10068,6612.767502000001
10069,7549.589316
10070,6373.546018999999
10071,12704.7763
10072,7252.8909459999995
10073,16951.04025
10074,6590.834043
10075,13136.84732
10076,10588.359120000001
10077,12671.940190000001
10078,11362.762929999999
10079,6401.457277
10080,6583.356156
10081,4927.768732
10082,7816.169997
10083,7683.005948
10084,8345.547066
10085,3409.679447
10086,10270.160890000001
10087,8218.568143
10088,11366.221459999999
10089,10122.05822
10090,7951.518623999999
10091,5763.041854
10092,9131.566701
10093,4310.357111
10094,6532.1259549999995
10095,3532.949664
10096,18703.564130000002
10097,2599.855803
10098,10207.47525
10099,5969.693688
10100,15658.48615
10101,7169.307691
10102,4232.486509
10103,6267.948926
10104,8710.485121
10105,9339.606261
10106,2855.87317
10107,8435.024015
10108,5629.098591
10109,3732.62369
10110,7503.0231349999995
10111,10344.898070000001
10112,8500.603810999999
10113,5991.046649
10114,9737.41984
10115,2673.735532
10116,4697.213935
10117,10219.80414
10118,9360.843493
10119,16096.164830000002
10120,3286.373794
10121,10423.0762
10122,10935.563890000001
10123,7756.868928
10124,5238.20468
10125,5991.045782
10126,4559.170439
10127,3100.727237
10128,12100.5283
10129,4286.301643
10130,3912.8743159999995
10131,3004.500993
10132,4822.6623899999995
10133,10545.00103
10134,15489.57529
10135,5991.045782
10136,8506.674783
10137,10344.8955
10138,10616.04865
10139,6304.333295
10140,4526.011436
10141,15489.57529
10142,6576.849051
10143,4446.3581460000005
10144,9100.781774
10145,17619.214219999998
10146,8244.07685
10147,12415.81902
10148,6861.287523999999
10149,10965.77805
10150,10576.37242
10151,6606.632443
10152,10352.13942
10153,11362.76252
10154,7577.544596
10155,5573.180528
10156,3149.361401
10157,7497.946940999999
10158,7088.753037
10159,15864.3575
10160,6054.970015999999
10161,15966.07065
10162,6951.940278
10163,5988.140098
10164,6054.970805
10165,10560.96891
10166,3632.2346350000003
10167,7240.77389
10168,8122.516359
10169,6663.805081
10170,8890.675066
10171,7740.936637999999
10172,10090.43124
10173,11535.94649
10174,9155.04205
10175,7951.518623999999
10176,5600.989196
10177,6858.533006999999
10178,7056.967939
10179,13645.37565
10180,2778.259087
10181,6540.321286
10182,10921.70977
10183,6297.037366
10184,10845.19415
10185,21446.09578
10186,14797.166330000002
10187,10745.45545
10188,9539.45595
10189,17543.6674
10190,9130.423325
10191,6286.392857
10192,9737.418528
10193,7577.544755
10194,9948.582628
10195,4132.534944
10196,7133.119526
10197,6090.665736999999
10198,12063.59352
10199,9539.454858
10200,6150.9773829999995
10201,8122.516359
10202,13109.08785
10203,6565.184735
10204,12629.224559999999
10205,7930.792388
10206,2969.400163
10207,6798.749447
10208,19088.843119999998
10209,4996.530137
10210,4937.53515
10211,9263.2658
10212,23529.46933
10213,8054.590437999999
10214,16986.61725
10215,8393.980729
10216,13625.19601
10217,6506.7054100000005
10218,12110.18742
10219,10215.140220000001
10220,2566.0342809999997
10221,5128.6597090000005
10222,17552.97356
10223,10344.8955
10224,7169.306661
10225,19137.15579
10226,2969.400298
10227,14563.9704
10228,6557.73542
10229,2969.399905
10230,6792.478067
10231,7862.342508
10232,3910.196772
10233,16272.04896
10234,5126.837995
10235,9979.935468000001
10236,6466.420268
10237,7553.725931999999
10238,16649.24157
10239,6900.461965
10240,7559.640906999999
10241,13742.21455
10242,13486.704430000002
10243,4622.785172999999
10244,4491.802261
10245,7553.727439
10246,3912.874443
10247,10027.74209
10248,9229.279406
10249,17888.36445
10250,11925.03703
10251,23234.06276
10252,5468.414178
10253,5717.718362
10254,13737.51095
10255,9131.564208
10256,6913.0623510000005
10257,9007.728756999999
10258,14615.69571
10259,8854.900016
10260,5565.54121
10261,13494.44518
10262,5639.3854759999995
10263,8383.693436
10264,9999.806036
10265,14727.352009999999
10266,8064.03346
10267,6904.972897
10268,7788.023143
10269,11697.55112
10270,2742.574409
10271,10329.36397
10272,11475.383090000001
10273,15966.07065
10274,32594.525210000003
10275,8345.546823
10276,8508.136349
10277,6139.278604
10278,7465.21137
10279,11965.16703
10280,12655.9852
10281,11021.93264
10282,8159.841428
10283,3409.6792520000004
10284,7756.100190000001
10285,9870.341321
10286,15966.06608
10287,7305.364803
10288,5999.6052420000005
10289,11336.661890000001
10290,7537.75908
10291,20518.261619999997
10292,12512.07212
10293,5800.44644
10294,5639.385918999999
10295,15489.566330000001
10296,10153.14198
10297,9163.147548
10298,18580.03261
10299,9610.897024
10300,11049.91045
10301,9469.546576
10302,8969.915573
10303,14249.480980000002
10304,13331.54241
10305,7495.460034999999
10306,8345.54695
10307,9131.566701
10308,9433.477621
10309,16951.04025
10310,8171.472239
10311,6647.679506
10312,9832.490868
10313,10734.456390000001
10314,8981.385995
10315,10669.30826
10316,6996.1299819999995
10317,6027.157985
10318,11725.7947
10319,32594.54615
10320,9295.743859999999
10321,7503.0236700000005
10322,9396.763936
10323,5629.09912
10324,4193.993294
10325,18600.16911
10326,3632.2346350000003
10327,9673.875266
10328,9673.875384
10329,8345.548748000001
10330,22379.5719
10331,14615.700669999998
10332,33021.8857
10333,3242.224347
10334,14976.7395
10335,10545.000890000001
10336,4294.151879
10337,8458.371946
10338,7131.083495
10339,22266.99274
10340,9742.491770999999
10341,7274.579428
10342,17351.45954
10343,8338.287557
10344,11362.762929999999
10345,16521.90146
10346,6004.191447
10347,16549.71817
10348,7169.307206
10349,12332.24231
10350,7955.396175
10351,6466.420357
10352,9263.265379999999
10353,10215.140220000001
10354,14727.35442
10355,10317.95395
10356,2599.855987
10357,6070.640294
10358,4870.456829
10359,5629.099013
10360,8877.69404
10361,6396.675357
10362,8744.515819
10363,5929.235399
10364,10616.0479
10365,7438.937951000001
10366,10651.14008
10367,7264.469778
10368,9918.942625
10369,7874.579177
10370,4157.193578
10371,10731.45347
10372,14549.07765
10373,16847.44805
10374,2778.258986
10375,12550.174990000001
10376,10616.04881
10377,18770.15615
10378,9539.452856
10379,6356.482316
10380,18273.431969999998
10381,5348.027045000001
10382,7834.500679000001
10383,4343.265816
10384,11362.76124
10385,15489.575030000002
10386,8586.651114
10387,4197.340424
10388,6463.719303
10389,17909.77626
10390,9979.93556
10391,7033.044940000001
10392,9610.897149
10393,9025.551787
10394,7133.120698000001
10395,7264.468928
10396,8087.749556000001
10397,12984.83617
10398,15164.0173
10399,20093.29523
10400,7196.635601999999
10401,7122.716517
10402,19177.03706
10403,7348.350743000001
10404,7756.869184
10405,12060.166000000001
10406,8393.97934
10407,8555.860594
10408,12746.76129
10409,12659.75233
10410,2778.258809
10411,4697.213935
10412,9713.218713
10413,23239.75259
10414,23897.04982
10415,7503.0236700000005
10416,4224.003584
10417,7503.024022
10418,6867.135436
10419,14948.34185
10420,13550.1343
10421,17712.15137
10422,12629.22617
10423,9713.218713
10424,7715.6032079999995
10425,8187.633191
10426,9828.090138
10427,7676.018163
10428,7122.716420999999
10429,9263.265359
10430,16186.34346
10431,5561.028705
10432,15489.570609999999
10433,6692.942879
10434,6684.192163000001
10435,12745.6439
10436,3049.4091120000003
10437,10046.68526
10438,10807.79248
10439,10270.8133
10440,14918.456080000002
10441,10506.97559
10442,5878.402171
10443,14918.45188
10444,6113.883752000001
10445,16137.47181
10446,10310.21256
10447,7960.9276549999995
10448,6725.698882
10449,6491.070989
10450,10560.96876
10451,16772.5259
10452,7727.973056999999
10453,13501.59931
10454,7742.862962
10455,12984.83706
10456,6062.957541
10457,11617.02747
10458,3242.224473
10459,11655.0009
10460,14374.97708
10461,13175.740670000001
10462,10279.74334
10463,11654.999909999999
10464,9539.455124
10465,2993.339684
10466,4905.891859
10467,9433.478524
10468,7122.716613
10469,19109.5079
10470,5027.027018
10471,3474.3385810000004
10472,8393.979578
10473,10317.95448
10474,8324.527735
10475,2711.43251
10476,7423.420347
10477,8979.675486
10478,8165.39462
10479,10279.74334
10480,11362.7617
10481,14080.53765
10482,9252.64876
10483,4907.810793
10484,6905.035602
10485,7549.589569
10486,17260.57701
10487,6800.583893999999
10488,10382.89019
10489,5991.046362
10490,16427.853730000003
10491,13578.055040000001
10492,7564.8454489999995
10493,12011.81436
10494,11362.76285
10495,7757.697865000001
10496,16137.46613
10497,8849.856276
10498,7620.241529999999
10499,17420.82875
10500,7951.520726000001
10501,9750.445159
10502,6612.766308
10503,7845.591568000001
10504,14918.456080000002
10505,6814.268829000001
10506,11330.02578
10507,10717.0566
10508,29412.13154
10509,4811.7369929999995
10510,14025.7366
10511,7169.3069590000005
10512,5334.306843
10513,9263.263202
10514,14390.54042
10515,9713.216144
10516,15451.89264
10517,11471.75201
10518,4388.9796799999995
10519,12469.420909999999
10520,12321.91433
10521,19088.84869
10522,14591.86614
10523,7553.727257
10524,8393.97934
10525,4751.971237
10526,2702.729523
10527,9367.361047
10528,4224.003704
10529,9736.60371
10530,9539.453943
10531,6792.336195999999
10532,7088.753037
10533,5026.779775999999
10534,21050.86752
10535,10205.911320000001
10536,7009.4685930000005
10537,48119.3346
10538,13398.59023
10539,12991.58873
10540,13757.85901
10541,6900.462365
10542,7009.466809999999
10543,5639.385225999999
10544,6506.70529
10545,2778.258835
10546,5629.098591
10547,7503.02446
10548,20929.92969
10549,8620.516705
10550,8978.725296999999
10551,4078.0088909999995
10552,7169.3067519999995
10553,7169.307767
10554,7718.018873
10555,11330.02265
10556,16137.46482
10557,11079.64444
10558,14727.350380000002
10559,7326.176678
10560,7232.6279159999995
10561,9007.728534
10562,11330.02578
10563,34738.57256
10564,16838.06457
10565,8640.827032
10566,7756.868904000001
10567,2767.9630850000003
10568,2767.9630850000003
10569,6691.66535
10570,7526.242244
10571,7305.364853
10572,6808.824320000001
10573,4912.403064
10574,2894.867772
10575,8734.955719
10576,8969.616317
10577,8222.248622
10578,10666.06503
10579,10270.16255
10580,9170.442429
10581,7537.760795
10582,22756.57707
10583,6920.846562999999
10584,8506.674189
10585,11407.154620000001
10586,16194.26731
10587,2913.7352760000003
10588,7757.697865000001
10589,8890.673689
10590,4199.087375
10591,9959.798351000001
10592,6027.157083
10593,6282.723497999999
10594,10602.97416
10595,4751.972239
10596,17420.8354
10597,14208.48005
10598,16630.1649
10599,7620.241948000001
10600,10215.140220000001
10601,12100.52535
10602,22468.67464
10603,8324.526759999999
10604,23529.468080000002
10605,9229.280588
10606,4157.193578
10607,32023.78523
10608,4286.301338
10609,4224.003584
10610,5629.0984450000005
10611,3314.053919
10612,7549.5887299999995
10613,8393.97973
10614,7535.951629000001
10615,6787.052268
10616,5717.718362
10617,2529.176423
10618,5888.9847549999995
10619,6054.970072
10620,16996.12956
10621,11570.70548
10622,12584.17135
10623,78862.99692
10624,15551.413169999998
10625,7131.084279000001
10626,5715.960522
10627,6443.753045
10628,10643.58047
10629,7489.170697
10630,7937.429383
10631,7306.002992000001
10632,4120.263081
10633,16986.61809
10634,5313.713027000001
10635,2814.877728
10636,7354.468061
10637,12745.6439
10638,11362.76019
10639,4193.992802000001
10640,10550.89959
10641,6865.51965
10642,11965.164659999999
10643,5388.826015
10644,3846.671874
10645,5006.564509000001
10646,17931.1086
10647,6463.719674
10648,13971.38895
10649,9673.87549
10650,14682.20831
10651,14797.167919999998
10652,6297.03797
10653,10321.4139
10654,6912.437862999999
10655,2778.259042
10656,7423.419798000001
10657,7786.246814
10658,17342.26478
10659,10509.90349
10660,20706.20178
10661,5543.569648
10662,8542.975649
10663,7788.024170999999
10664,10550.89959
10665,7421.936209
10666,17109.33337
10667,14080.53765
10668,4887.651366
10669,7835.623144
10670,13578.054569999998
10671,2767.9630850000003
10672,10128.1538
10673,6791.608468
10674,19921.862409999998
10675,6861.287581999999
10676,6297.037328
10677,7553.7276010000005
10678,9431.331626000001
10679,14790.58805
10680,7169.306979000001
10681,11009.22355
10682,4811.737233
10683,8467.551904
10684,6165.750385
10685,15305.11455
10686,19500.08626
10687,16137.47302
10688,13117.17916
10689,5694.4717009999995
10690,11554.613879999999
10691,10189.023509999999
10692,9163.148001000001
10693,4310.356771
10694,7577.544234
10695,8236.297842
10696,7835.4320370000005
10697,14018.74769
10698,6004.191447
10699,12294.50668
10700,9373.37896
10701,9088.236104000001
10702,5128.659453
10703,7122.715698999999
10704,8132.625765000001
10705,3100.727188
10706,7659.212797
10707,7549.588586
10708,7169.306979000001
10709,18991.614869999998
10710,22024.12093
10711,7169.307206
10712,7718.018666
10713,7942.879504
10714,8204.999425
10715,3743.521879
10716,8122.515622
10717,20381.9369
10718,11616.31618
10719,13238.49827
10720,2599.856137
10721,7634.591114
10722,9383.359784
10723,5756.093372
10724,7364.810179000001
10725,8703.20124
10726,11036.378690000001
10727,7096.836333
10728,6484.998147
10729,8345.547125
10730,15864.360419999999
10731,5929.235553
10732,10299.30695
10733,8639.693256
10734,4081.1712700000003
10735,8637.112119
10736,4559.170439
10737,13964.373269999998
10738,16311.22715
10739,5893.699476
10740,9709.407015
10741,29195.491960000003
10742,8122.51573
10743,15489.578880000001
10744,9246.403609
10745,7264.46759
10746,6297.039327
10747,6356.482316
10748,15578.372
10749,8218.568143
10750,6936.828371
10751,9688.247538
10752,7016.403049
10753,7313.355366
10754,10039.30855
10755,14293.96839
10756,6861.287289
10757,8101.627351
10758,5126.838087
10759,6193.323996
10760,11330.02265
10761,9416.897906999999
10762,13205.50967
10763,10535.72421
10764,7962.720279000001
10765,15942.1361
10766,8572.17389
10767,9760.392436
10768,10545.00029
10769,7421.936607
10770,7862.341967
10771,4357.039390999999
10772,12990.51172
10773,8885.091889
10774,13109.08928
10775,7352.8108170000005
10776,7962.721859
10777,13574.03395
10778,10166.72126
10779,8230.329772
10780,7093.982908
10781,7559.667803
10782,5795.557167
10783,13622.8677
10784,4751.97174
10785,5463.4067079999995
10786,15588.44667
10787,12100.5283
10788,4554.933391
10789,7756.869441
